,UID,movie,tag,rating,familiar,how_often,easy,how_long_ago,consistency,obj,subj,misc,genre,label,category
3541,1021,American Beauty (1999),nonlinear,4,2.0,2.0,4.0,3.0,1,1,0,0,0,0.0,objective
3542,1020,American Beauty (1999),nonlinear,1,5.0,3.0,4.0,2.0,0,1,0,0,0,0.0,objective
3543,1060,American Beauty (1999),nonlinear,4,4.0,4.0,2.0,3.0,1,1,0,0,0,0.0,objective
3544,1061,American Beauty (1999),nonlinear,4,5.0,5.0,4.0,2.0,1,1,0,0,0,0.0,objective
3545,981,"Shawshank Redemption, The (1994)",nonlinear,3,5.0,4.0,2.0,1.0,1,1,0,0,0,0.0,objective
3546,1136,"Shawshank Redemption, The (1994)",nonlinear,1,1.0,1.0,2.0,4.0,0,1,0,0,0,0.0,objective
3547,1412,"Shawshank Redemption, The (1994)",nonlinear,2,5.0,3.0,4.0,1.0,0,1,0,0,0,0.0,objective
3548,1122,Braveheart (1995),nonlinear,2,4.0,4.0,4.0,4.0,1,1,0,0,0,0.0,objective
3549,1130,Braveheart (1995),nonlinear,1,5.0,5.0,1.0,3.0,0,1,0,0,0,0.0,objective
3550,1214,Braveheart (1995),nonlinear,2,3.0,3.0,2.0,3.0,1,1,0,0,0,0.0,objective
3551,1248,Braveheart (1995),nonlinear,3,3.0,2.0,4.0,3.0,0,1,0,0,0,0.0,objective
3552,1291,Braveheart (1995),nonlinear,1,5.0,3.0,5.0,2.0,0,1,0,0,0,0.0,objective
3553,1416,Braveheart (1995),nonlinear,2,5.0,3.0,4.0,3.0,1,1,0,0,0,0.0,objective
3554,1509,Braveheart (1995),nonlinear,5,3.0,4.0,3.0,3.0,0,1,0,0,0,0.0,objective
3555,209,"Fugitive, The (1993)",social commentary,4,3.0,3.0,3.0,3.0,0,0,1,0,0,1.0,misc
3556,853,"Fugitive, The (1993)",social commentary,3,3.0,3.0,4.0,3.0,1,0,1,0,0,1.0,misc
3557,985,"Fugitive, The (1993)",social commentary,3,3.0,3.0,4.0,4.0,1,0,1,0,0,1.0,misc
3558,999,"Fugitive, The (1993)",social commentary,3,4.0,4.0,3.0,2.0,1,0,1,0,0,1.0,misc
3559,1158,"Fugitive, The (1993)",social commentary,2,3.0,3.0,3.0,3.0,0,0,1,0,0,1.0,misc
3560,1463,"Fugitive, The (1993)",social commentary,3,3.0,3.0,3.0,4.0,1,0,1,0,0,1.0,misc
3561,217,Monty Python and the Holy Grail (1975),social commentary,3,5.0,5.0,4.0,3.0,0,0,1,0,0,1.0,misc
3562,253,Monty Python and the Holy Grail (1975),social commentary,2,4.0,4.0,2.0,4.0,0,0,1,0,0,1.0,misc
3563,317,Monty Python and the Holy Grail (1975),social commentary,5,5.0,4.0,4.0,2.0,1,0,1,0,0,1.0,misc
3564,775,Monty Python and the Holy Grail (1975),social commentary,4,5.0,5.0,3.0,2.0,0,0,1,0,0,1.0,misc
3565,1111,Monty Python and the Holy Grail (1975),social commentary,2,4.0,3.0,4.0,4.0,0,0,1,0,0,1.0,misc
3566,1122,Monty Python and the Holy Grail (1975),social commentary,5,4.0,5.0,4.0,3.0,1,0,1,0,0,1.0,misc
3567,222,Fight Club (1999),social commentary,4,1.0,1.0,4.0,3.0,1,0,1,0,0,1.0,misc
3568,495,Fight Club (1999),social commentary,3,5.0,5.0,3.0,3.0,0,0,1,0,0,1.0,misc
3569,933,Fight Club (1999),social commentary,2,4.0,5.0,4.0,,0,0,1,0,0,1.0,misc
3570,959,Fight Club (1999),social commentary,2,4.0,3.0,4.0,3.0,0,0,1,0,0,1.0,misc
3571,988,Fight Club (1999),social commentary,4,5.0,3.0,4.0,3.0,1,0,1,0,0,1.0,misc
3572,1427,Fight Club (1999),social commentary,5,4.0,4.0,5.0,2.0,0,0,1,0,0,1.0,misc
3573,1433,Fight Club (1999),social commentary,3,2.0,2.0,2.0,1.0,0,0,1,0,0,1.0,misc
3574,1487,Fight Club (1999),social commentary,4,5.0,4.0,3.0,4.0,1,0,1,0,0,1.0,misc
3575,1687,Fight Club (1999),social commentary,3,5.0,5.0,4.0,1.0,0,0,1,0,0,1.0,misc
3576,375,True Lies (1994),social commentary,2,4.0,3.0,2.0,2.0,1,0,1,0,0,1.0,misc
3577,436,True Lies (1994),social commentary,2,3.0,4.0,4.0,1.0,1,0,1,0,0,1.0,misc
3578,1026,True Lies (1994),social commentary,2,2.0,2.0,4.0,2.0,1,0,1,0,0,1.0,misc
3579,1039,True Lies (1994),social commentary,2,4.0,4.0,2.0,4.0,1,0,1,0,0,1.0,misc
3580,1045,True Lies (1994),social commentary,3,5.0,5.0,4.0,1.0,0,0,1,0,0,1.0,misc
3581,1606,True Lies (1994),social commentary,1,4.0,4.0,5.0,4.0,0,0,1,0,0,1.0,misc
3582,433,Forrest Gump (1994),social commentary,5,4.0,4.0,4.0,3.0,1,0,1,0,0,1.0,misc
3583,753,Forrest Gump (1994),social commentary,4,3.0,3.0,4.0,3.0,0,0,1,0,0,1.0,misc
3584,944,Forrest Gump (1994),social commentary,5,4.0,4.0,4.0,3.0,1,0,1,0,0,1.0,misc
3585,983,Forrest Gump (1994),social commentary,4,2.0,2.0,4.0,2.0,0,0,1,0,0,1.0,misc
3586,1019,Forrest Gump (1994),social commentary,5,5.0,4.0,5.0,4.0,1,0,1,0,0,1.0,misc
3587,843,"Silence of the Lambs, The (1991)",social commentary,1,5.0,2.0,5.0,1.0,0,0,1,0,0,1.0,misc
3588,1019,"Silence of the Lambs, The (1991)",social commentary,5,5.0,4.0,,4.0,1,0,1,0,0,1.0,misc
3589,1294,"Silence of the Lambs, The (1991)",social commentary,5,5.0,4.0,3.0,3.0,1,0,1,0,0,1.0,misc
3590,211,"Blair Witch Project, The (1999)",mockumentary,3,4.0,2.0,4.0,4.0,0,0,0,0,1,3.0,genre
3591,276,"Blair Witch Project, The (1999)",mockumentary,3,3.0,3.0,4.0,2.0,0,0,0,0,1,3.0,genre
3592,798,"Blair Witch Project, The (1999)",mockumentary,5,3.0,2.0,5.0,2.0,1,0,0,0,1,3.0,genre
3593,943,"Blair Witch Project, The (1999)",mockumentary,5,5.0,4.0,4.0,2.0,1,0,0,0,1,3.0,genre
3594,960,"Blair Witch Project, The (1999)",mockumentary,1,5.0,3.0,5.0,4.0,0,0,0,0,1,3.0,genre
3595,1122,"Blair Witch Project, The (1999)",mockumentary,4,1.0,2.0,3.0,4.0,0,0,0,0,1,3.0,genre
3596,1486,"Blair Witch Project, The (1999)",mockumentary,5,4.0,4.0,4.0,2.0,1,0,0,0,1,3.0,genre
3597,265,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,5.0,4.0,5.0,1.0,1,0,0,0,1,3.0,genre
3598,304,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,3.0,2.0,5.0,3.0,1,0,0,0,1,3.0,genre
3599,357,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,3.0,4.0,5.0,4.0,1,0,0,0,1,3.0,genre
3600,495,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,5.0,5.0,5.0,1.0,1,0,0,0,1,3.0,genre
3601,603,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,5.0,3.0,5.0,,1,0,0,0,1,3.0,genre
3602,1416,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,2,4.0,3.0,2.0,2.0,0,0,0,0,1,3.0,genre
3603,1422,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,5.0,2.0,5.0,2.0,1,0,0,0,1,3.0,genre
3604,1463,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,2.0,2.0,5.0,4.0,1,0,0,0,1,3.0,genre
3605,1481,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,5.0,3.0,4.0,2.0,1,0,0,0,1,3.0,genre
3606,1514,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,5.0,5.0,4.0,2.0,1,0,0,0,1,3.0,genre
3607,1606,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,4.0,2.0,4.0,4.0,1,0,0,0,1,3.0,genre
3608,1680,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,5.0,4.0,5.0,2.0,1,0,0,0,1,3.0,genre
3609,282,Best in Show (2000),mockumentary,5,5.0,5.0,5.0,2.0,1,0,0,0,1,3.0,genre
3610,943,Best in Show (2000),mockumentary,5,5.0,4.0,,3.0,1,0,0,0,1,3.0,genre
3611,975,Best in Show (2000),mockumentary,4,4.0,3.0,4.0,4.0,0,0,0,0,1,3.0,genre
3612,1055,Best in Show (2000),mockumentary,5,5.0,4.0,5.0,4.0,1,0,0,0,1,3.0,genre
3613,1066,Best in Show (2000),mockumentary,5,5.0,4.0,5.0,3.0,1,0,0,0,1,3.0,genre
3614,1298,Best in Show (2000),mockumentary,5,5.0,4.0,5.0,4.0,1,0,0,0,1,3.0,genre
3615,1425,Best in Show (2000),mockumentary,5,5.0,2.0,5.0,3.0,1,0,0,0,1,3.0,genre
3616,1427,Best in Show (2000),mockumentary,5,5.0,4.0,5.0,3.0,1,0,0,0,1,3.0,genre
3617,1507,Best in Show (2000),mockumentary,5,4.0,2.0,5.0,3.0,1,0,0,0,1,3.0,genre
3618,309,Monty Python's Life of Brian (1979),mockumentary,5,5.0,5.0,4.0,1.0,1,0,0,0,1,3.0,genre
3619,361,Monty Python's Life of Brian (1979),mockumentary,2,3.0,2.0,2.0,3.0,0,0,0,0,1,3.0,genre
3620,775,Monty Python's Life of Brian (1979),mockumentary,4,3.0,2.0,3.0,3.0,0,0,0,0,1,3.0,genre
3621,879,Monty Python's Life of Brian (1979),mockumentary,2,5.0,3.0,4.0,3.0,0,0,0,0,1,3.0,genre
3622,952,Monty Python's Life of Brian (1979),mockumentary,3,3.0,2.0,2.0,4.0,0,0,0,0,1,3.0,genre
3623,1477,Monty Python's Life of Brian (1979),mockumentary,5,5.0,5.0,5.0,1.0,1,0,0,0,1,3.0,genre
3624,1498,Monty Python's Life of Brian (1979),mockumentary,2,5.0,4.0,2.0,3.0,0,0,0,0,1,3.0,genre
3625,1508,Monty Python's Life of Brian (1979),mockumentary,5,5.0,5.0,5.0,2.0,1,0,0,0,1,3.0,genre
3626,1626,Monty Python's Life of Brian (1979),mockumentary,1,4.0,4.0,4.0,4.0,0,0,0,0,1,3.0,genre
3627,976,Forrest Gump (1994),mockumentary,3,4.0,4.0,2.0,1.0,1,0,0,0,1,3.0,genre
3628,995,Forrest Gump (1994),mockumentary,1,5.0,3.0,5.0,4.0,0,0,0,0,1,3.0,genre
3629,1305,Forrest Gump (1994),mockumentary,3,4.0,3.0,2.0,2.0,1,0,0,0,1,3.0,genre
3630,1398,Forrest Gump (1994),mockumentary,2,3.0,1.0,1.0,4.0,0,0,0,0,1,3.0,genre
3631,1441,Forrest Gump (1994),mockumentary,3,4.0,3.0,2.0,3.0,1,0,0,0,1,3.0,genre
3632,1603,"Silence of the Lambs, The (1991)",mockumentary,3,4.0,4.0,4.0,2.0,1,0,0,0,1,3.0,genre
3633,218,Pretty Woman (1990),original,5,5.0,5.0,5.0,1.0,1,0,0,1,0,2.0,subjective
3634,248,Pretty Woman (1990),original,4,3.0,3.0,4.0,4.0,0,0,0,1,0,2.0,subjective
3635,247,Pretty Woman (1990),original,1,3.0,2.0,4.0,2.0,0,0,0,1,0,2.0,subjective
3636,275,Pretty Woman (1990),original,5,5.0,5.0,4.0,4.0,1,0,0,1,0,2.0,subjective
3637,299,Pretty Woman (1990),original,5,5.0,5.0,4.0,4.0,1,0,0,1,0,2.0,subjective
3638,1294,Pretty Woman (1990),original,5,5.0,4.0,4.0,2.0,1,0,0,1,0,2.0,subjective
3639,1494,Pretty Woman (1990),original,4,4.0,3.0,4.0,2.0,0,0,0,1,0,2.0,subjective
3640,1617,Pretty Woman (1990),original,1,1.0,,4.0,4.0,0,0,0,1,0,2.0,subjective
3641,1627,Pretty Woman (1990),original,2,4.0,3.0,4.0,2.0,0,0,0,1,0,2.0,subjective
3642,1680,Pretty Woman (1990),original,2,5.0,5.0,2.0,2.0,0,0,0,1,0,2.0,subjective
3643,253,Forrest Gump (1994),original,2,4.0,4.0,2.0,3.0,0,0,0,1,0,2.0,subjective
3644,917,Forrest Gump (1994),original,4,4.0,3.0,2.0,2.0,1,0,0,1,0,2.0,subjective
3645,1062,Forrest Gump (1994),original,3,4.0,5.0,3.0,4.0,0,0,0,1,0,2.0,subjective
3646,1199,Forrest Gump (1994),original,3,3.0,3.0,4.0,1.0,0,0,0,1,0,2.0,subjective
3647,1243,Forrest Gump (1994),original,4,3.0,3.0,4.0,3.0,1,0,0,1,0,2.0,subjective
3648,371,Toy Story (1995),original,4,5.0,5.0,4.0,2.0,0,0,0,1,0,2.0,subjective
3649,392,Toy Story (1995),original,5,5.0,2.0,5.0,4.0,1,0,0,1,0,2.0,subjective
3650,447,Toy Story (1995),original,5,5.0,,4.0,3.0,1,0,0,1,0,2.0,subjective
3651,853,Toy Story (1995),original,3,4.0,4.0,4.0,3.0,0,0,0,1,0,2.0,subjective
3652,1381,Toy Story (1995),original,5,5.0,5.0,4.0,2.0,1,0,0,1,0,2.0,subjective
3653,1380,Toy Story (1995),original,3,4.0,4.0,2.0,3.0,0,0,0,1,0,2.0,subjective
3654,1391,Toy Story (1995),original,2,3.0,2.0,3.0,2.0,0,0,0,1,0,2.0,subjective
3655,1386,Toy Story (1995),original,5,3.0,3.0,5.0,4.0,1,0,0,1,0,2.0,subjective
3656,1389,Toy Story (1995),original,5,4.0,3.0,5.0,1.0,1,0,0,1,0,2.0,subjective
3657,1387,Toy Story (1995),original,5,5.0,5.0,5.0,1.0,1,0,0,1,0,2.0,subjective
3658,1388,Toy Story (1995),original,5,4.0,3.0,4.0,2.0,1,0,0,1,0,2.0,subjective
3659,1390,Toy Story (1995),original,3,3.0,4.0,3.0,3.0,0,0,0,1,0,2.0,subjective
3660,1393,Toy Story (1995),original,5,5.0,4.0,4.0,4.0,1,0,0,1,0,2.0,subjective
3661,1395,Toy Story (1995),original,5,5.0,3.0,4.0,2.0,1,0,0,1,0,2.0,subjective
3662,1396,Toy Story (1995),original,4,5.0,2.0,4.0,2.0,0,0,0,1,0,2.0,subjective
3663,1397,Toy Story (1995),original,2,5.0,3.0,4.0,4.0,0,0,0,1,0,2.0,subjective
3664,1399,Toy Story (1995),original,5,4.0,4.0,4.0,2.0,1,0,0,1,0,2.0,subjective
3665,1434,Toy Story (1995),original,3,1.0,1.0,4.0,2.0,0,0,0,1,0,2.0,subjective
3666,378,Clear and Present Danger (1994),original,2,5.0,3.0,5.0,1.0,1,0,0,1,0,2.0,subjective
3667,468,Clear and Present Danger (1994),original,5,5.0,4.0,4.0,4.0,0,0,0,1,0,2.0,subjective
3668,947,Clear and Present Danger (1994),original,3,4.0,3.0,4.0,2.0,0,0,0,1,0,2.0,subjective
3669,985,Clear and Present Danger (1994),original,3,5.0,5.0,4.0,4.0,0,0,0,1,0,2.0,subjective
3670,988,Clear and Present Danger (1994),original,2,5.0,3.0,3.0,4.0,1,0,0,1,0,2.0,subjective
3671,986,Clear and Present Danger (1994),original,3,4.0,3.0,3.0,4.0,0,0,0,1,0,2.0,subjective
3672,1136,Clear and Present Danger (1994),original,4,5.0,2.0,4.0,4.0,0,0,0,1,0,2.0,subjective
3673,1158,Clear and Present Danger (1994),original,2,4.0,3.0,2.0,2.0,1,0,0,1,0,2.0,subjective
3674,1507,Clear and Present Danger (1994),original,2,5.0,2.0,4.0,4.0,1,0,0,1,0,2.0,subjective
3675,991,Jurassic Park (1993),original,5,5.0,4.0,4.0,2.0,0,0,0,1,0,2.0,subjective
3676,1026,Jurassic Park (1993),original,2,5.0,5.0,3.0,1.0,0,0,0,1,0,2.0,subjective
3677,1055,Jurassic Park (1993),original,2,5.0,4.0,4.0,2.0,0,0,0,1,0,2.0,subjective
3678,1084,Jurassic Park (1993),original,4,5.0,5.0,2.0,4.0,1,0,0,1,0,2.0,subjective
3679,1117,Jurassic Park (1993),original,4,4.0,5.0,4.0,,1,0,0,1,0,2.0,subjective
3680,1633,Jurassic Park (1993),original,4,5.0,3.0,4.0,1.0,1,0,0,1,0,2.0,subjective
3681,1423,"Shawshank Redemption, The (1994)",original,5,4.0,5.0,5.0,2.0,1,0,0,1,0,2.0,subjective
3682,1441,"Shawshank Redemption, The (1994)",original,5,5.0,5.0,5.0,3.0,1,0,0,1,0,2.0,subjective
3683,228,Forrest Gump (1994),justice,2,4.0,3.0,3.0,2.0,1,0,1,0,0,1.0,misc
3684,994,Forrest Gump (1994),justice,3,4.0,4.0,2.0,1.0,0,0,1,0,0,1.0,misc
3685,1039,Forrest Gump (1994),justice,2,5.0,4.0,,3.0,1,0,1,0,0,1.0,misc
3686,1185,Forrest Gump (1994),justice,5,5.0,5.0,3.0,4.0,0,0,1,0,0,1.0,misc
3687,1197,Forrest Gump (1994),justice,1,5.0,3.0,5.0,3.0,0,0,1,0,0,1.0,misc
3688,268,Pulp Fiction (1994),justice,3,4.0,4.0,3.0,1.0,1,0,1,0,0,1.0,misc
3689,708,Pulp Fiction (1994),justice,1,5.0,4.0,4.0,2.0,0,0,1,0,0,1.0,misc
3690,1025,Pulp Fiction (1994),justice,4,4.0,3.0,,3.0,0,0,1,0,0,1.0,misc
3691,1039,Pulp Fiction (1994),justice,5,5.0,4.0,3.0,3.0,0,0,1,0,0,1.0,misc
3692,1057,Pulp Fiction (1994),justice,3,5.0,5.0,4.0,3.0,1,0,1,0,0,1.0,misc
3693,1496,Pulp Fiction (1994),justice,4,4.0,2.0,4.0,1.0,0,0,1,0,0,1.0,misc
3694,1660,Pulp Fiction (1994),justice,3,3.0,3.0,4.0,1.0,1,0,1,0,0,1.0,misc
3695,777,"Fugitive, The (1993)",justice,5,5.0,5.0,4.0,1.0,1,0,1,0,0,1.0,misc
3696,1111,"Fugitive, The (1993)",justice,3,5.0,2.0,3.0,2.0,0,0,1,0,0,1.0,misc
3697,1116,"Fugitive, The (1993)",justice,4,5.0,3.0,2.0,4.0,0,0,1,0,0,1.0,misc
3698,1310,"Fugitive, The (1993)",justice,5,4.0,4.0,5.0,4.0,1,0,1,0,0,1.0,misc
3699,879,Fight Club (1999),justice,2,4.0,4.0,2.0,4.0,1,0,1,0,0,1.0,misc
3700,929,Fight Club (1999),justice,1,5.0,2.0,4.0,1.0,0,0,1,0,0,1.0,misc
3701,989,Fight Club (1999),justice,2,5.0,4.0,4.0,4.0,1,0,1,0,0,1.0,misc
3702,1025,Fight Club (1999),justice,5,4.0,3.0,4.0,2.0,0,0,1,0,0,1.0,misc
3703,1026,Fight Club (1999),justice,2,4.0,4.0,4.0,2.0,1,0,1,0,0,1.0,misc
3704,1038,Fight Club (1999),justice,5,5.0,5.0,5.0,1.0,0,0,1,0,0,1.0,misc
3705,988,True Lies (1994),justice,2,5.0,2.0,4.0,3.0,0,0,1,0,0,1.0,misc
3706,1111,True Lies (1994),justice,3,5.0,2.0,,2.0,0,0,1,0,0,1.0,misc
3707,1120,True Lies (1994),justice,4,5.0,5.0,4.0,3.0,1,0,1,0,0,1.0,misc
3708,1136,True Lies (1994),justice,4,5.0,3.0,3.0,4.0,1,0,1,0,0,1.0,misc
3709,1144,True Lies (1994),justice,4,4.0,3.0,4.0,4.0,1,0,1,0,0,1.0,misc
3710,1145,True Lies (1994),justice,5,4.0,3.0,4.0,2.0,0,0,1,0,0,1.0,misc
3711,1040,Independence Day (a.k.a. ID4) (1996),justice,1,4.0,4.0,5.0,2.0,0,0,1,0,0,1.0,misc
3712,1039,Independence Day (a.k.a. ID4) (1996),justice,2,5.0,4.0,,3.0,0,0,1,0,0,1.0,misc
3713,1044,Independence Day (a.k.a. ID4) (1996),justice,4,5.0,4.0,2.0,2.0,1,0,1,0,0,1.0,misc
3714,1051,Independence Day (a.k.a. ID4) (1996),justice,4,5.0,3.0,4.0,1.0,1,0,1,0,0,1.0,misc
3715,1057,Independence Day (a.k.a. ID4) (1996),justice,5,5.0,5.0,,4.0,0,0,1,0,0,1.0,misc
3716,1056,Independence Day (a.k.a. ID4) (1996),justice,1,5.0,3.0,5.0,4.0,0,0,1,0,0,1.0,misc
3717,1060,Independence Day (a.k.a. ID4) (1996),justice,3,5.0,2.0,2.0,4.0,0,0,1,0,0,1.0,misc
3718,1317,Independence Day (a.k.a. ID4) (1996),justice,2,5.0,4.0,4.0,4.0,0,0,1,0,0,1.0,misc
3719,235,Apollo 13 (1995),end of the world,1,5.0,4.0,5.0,2.0,1,0,1,0,0,1.0,misc
3720,949,Apollo 13 (1995),end of the world,2,4.0,3.0,3.0,3.0,0,0,1,0,0,1.0,misc
3721,967,Apollo 13 (1995),end of the world,2,5.0,3.0,2.0,3.0,0,0,1,0,0,1.0,misc
3722,981,Apollo 13 (1995),end of the world,1,5.0,2.0,5.0,4.0,1,0,1,0,0,1.0,misc
3723,1025,Apollo 13 (1995),end of the world,1,5.0,2.0,4.0,2.0,1,0,1,0,0,1.0,misc
3724,253,"Silence of the Lambs, The (1991)",end of the world,3,4.0,1.0,3.0,3.0,1,0,1,0,0,1.0,misc
3725,1119,"Silence of the Lambs, The (1991)",end of the world,1,5.0,5.0,5.0,3.0,0,0,1,0,0,1.0,misc
3726,1638,"Silence of the Lambs, The (1991)",end of the world,3,5.0,4.0,2.0,2.0,1,0,1,0,0,1.0,misc
3727,303,True Lies (1994),end of the world,2,3.0,4.0,2.0,3.0,0,0,1,0,0,1.0,misc
3728,1008,True Lies (1994),end of the world,1,2.0,2.0,4.0,2.0,1,0,1,0,0,1.0,misc
3729,1092,True Lies (1994),end of the world,1,4.0,2.0,4.0,4.0,1,0,1,0,0,1.0,misc
3730,1132,True Lies (1994),end of the world,1,5.0,1.0,1.0,3.0,1,0,1,0,0,1.0,misc
3731,1149,True Lies (1994),end of the world,1,5.0,2.0,2.0,4.0,1,0,1,0,0,1.0,misc
3732,1243,True Lies (1994),end of the world,4,4.0,4.0,4.0,3.0,0,0,1,0,0,1.0,misc
3733,777,Independence Day (a.k.a. ID4) (1996),end of the world,4,5.0,5.0,4.0,1.0,0,0,1,0,0,1.0,misc
3734,949,Independence Day (a.k.a. ID4) (1996),end of the world,5,4.0,3.0,,3.0,1,0,1,0,0,1.0,misc
3735,959,Independence Day (a.k.a. ID4) (1996),end of the world,5,5.0,5.0,4.0,3.0,1,0,1,0,0,1.0,misc
3736,983,Independence Day (a.k.a. ID4) (1996),end of the world,4,3.0,3.0,4.0,2.0,0,0,1,0,0,1.0,misc
3737,997,Independence Day (a.k.a. ID4) (1996),end of the world,5,5.0,3.0,5.0,2.0,1,0,1,0,0,1.0,misc
3738,1016,Independence Day (a.k.a. ID4) (1996),end of the world,5,5.0,4.0,5.0,2.0,1,0,1,0,0,1.0,misc
3739,1224,Independence Day (a.k.a. ID4) (1996),end of the world,2,5.0,2.0,3.0,4.0,0,0,1,0,0,1.0,misc
3740,1506,Independence Day (a.k.a. ID4) (1996),end of the world,4,4.0,2.0,3.0,3.0,0,0,1,0,0,1.0,misc
3741,1601,Independence Day (a.k.a. ID4) (1996),end of the world,4,3.0,5.0,3.0,3.0,0,0,1,0,0,1.0,misc
3742,1019,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),end of the world,5,5.0,5.0,5.0,2.0,0,0,1,0,0,1.0,misc
3743,1433,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),end of the world,4,5.0,4.0,3.0,2.0,1,0,1,0,0,1.0,misc
3744,1460,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),end of the world,5,5.0,4.0,5.0,2.0,0,0,1,0,0,1.0,misc
3745,1470,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),end of the world,4,5.0,3.0,5.0,4.0,1,0,1,0,0,1.0,misc
3746,1637,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),end of the world,4,4.0,4.0,4.0,,1,0,1,0,0,1.0,misc
3747,1678,"Shawshank Redemption, The (1994)",end of the world,3,4.0,5.0,4.0,1.0,0,0,1,0,0,1.0,misc
3748,1683,"Shawshank Redemption, The (1994)",end of the world,1,3.0,1.0,5.0,2.0,1,0,1,0,0,1.0,misc
3749,1688,"Shawshank Redemption, The (1994)",end of the world,1,5.0,1.0,5.0,1.0,1,0,1,0,0,1.0,misc
3750,255,Star Wars: Episode IV - A New Hope (1977),great soundtrack,4,3.0,2.0,4.0,3.0,0,0,0,1,0,2.0,subjective
3751,777,Star Wars: Episode IV - A New Hope (1977),great soundtrack,5,5.0,5.0,5.0,1.0,1,0,0,1,0,2.0,subjective
3752,956,Star Wars: Episode IV - A New Hope (1977),great soundtrack,5,5.0,5.0,5.0,3.0,1,0,0,1,0,2.0,subjective
3753,983,Star Wars: Episode IV - A New Hope (1977),great soundtrack,5,3.0,3.0,5.0,3.0,1,0,0,1,0,2.0,subjective
3754,995,Star Wars: Episode IV - A New Hope (1977),great soundtrack,5,5.0,4.0,4.0,2.0,1,0,0,1,0,2.0,subjective
3755,1232,Star Wars: Episode IV - A New Hope (1977),great soundtrack,5,5.0,5.0,2.0,1.0,1,0,0,1,0,2.0,subjective
3756,303,Star Wars: Episode VI - Return of the Jedi (1983),great soundtrack,5,4.0,5.0,4.0,1.0,1,0,0,1,0,2.0,subjective
3757,1029,Star Wars: Episode VI - Return of the Jedi (1983),great soundtrack,5,5.0,5.0,5.0,1.0,1,0,0,1,0,2.0,subjective
3758,1038,Star Wars: Episode VI - Return of the Jedi (1983),great soundtrack,5,5.0,5.0,4.0,2.0,1,0,0,1,0,2.0,subjective
3759,1044,Star Wars: Episode VI - Return of the Jedi (1983),great soundtrack,5,5.0,2.0,5.0,4.0,1,0,0,1,0,2.0,subjective
3760,1055,Star Wars: Episode VI - Return of the Jedi (1983),great soundtrack,5,5.0,5.0,4.0,1.0,1,0,0,1,0,2.0,subjective
3761,1661,Star Wars: Episode VI - Return of the Jedi (1983),great soundtrack,3,4.0,3.0,4.0,,0,0,0,1,0,2.0,subjective
3762,366,Apollo 13 (1995),great soundtrack,3,1.0,1.0,3.0,3.0,0,0,0,1,0,2.0,subjective
3763,875,Apollo 13 (1995),great soundtrack,4,5.0,4.0,4.0,3.0,0,0,0,1,0,2.0,subjective
3764,1040,Apollo 13 (1995),great soundtrack,5,5.0,4.0,5.0,2.0,1,0,0,1,0,2.0,subjective
3765,1101,Apollo 13 (1995),great soundtrack,4,5.0,5.0,4.0,4.0,0,0,0,1,0,2.0,subjective
3766,1110,Apollo 13 (1995),great soundtrack,5,5.0,5.0,4.0,4.0,1,0,0,1,0,2.0,subjective
3767,1122,Apollo 13 (1995),great soundtrack,2,4.0,3.0,3.0,2.0,0,0,0,1,0,2.0,subjective
3768,1334,Apollo 13 (1995),great soundtrack,3,5.0,5.0,4.0,3.0,0,0,0,1,0,2.0,subjective
3769,981,"Fugitive, The (1993)",great soundtrack,2,5.0,3.0,3.0,3.0,0,0,0,1,0,2.0,subjective
3770,1118,"Fugitive, The (1993)",great soundtrack,5,4.0,5.0,5.0,4.0,1,0,0,1,0,2.0,subjective
3771,1136,"Fugitive, The (1993)",great soundtrack,3,2.0,2.0,3.0,4.0,0,0,0,1,0,2.0,subjective
3772,1167,"Fugitive, The (1993)",great soundtrack,1,5.0,5.0,3.0,1.0,0,0,0,1,0,2.0,subjective
3773,1305,"Fugitive, The (1993)",great soundtrack,4,5.0,4.0,4.0,2.0,0,0,0,1,0,2.0,subjective
