UID,movie,tag,rating,easy
1519,Mulholland Drive (2001),unique,4,Agree
1519,Fahrenheit 9/11 (2004),documentary,5,Neither agree nor disagree
1519,You've Got Mail (1998),predictable,2,Neither agree nor disagree
1519,It's a Wonderful Life (1946),christmas,4,Neither agree nor disagree
1519,Seven (a.k.a. Se7en) (1995),psychological,5,Disagree
1519,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),plot twist,5,Neither agree nor disagree
1519,Pretty Woman (1990),romance,3,Neither agree nor disagree
1519,"Godfather: Part II, The (1974)",mafia,4,Neither agree nor disagree
1519,"Lord of the Rings: The Two Towers, The (2002)",historical,5,Neither agree nor disagree
1519,National Treasure (2004),pirates,5,Agree
1524,"Silence of the Lambs, The (1991)",satire,1,Disagree
1524,Fahrenheit 9/11 (2004),documentary,3,Neither agree nor disagree
1524,My Cousin Vinny (1992),culture clash,4,Neither agree nor disagree
1524,"Shawshank Redemption, The (1994)",action,1,Strongly disagree
1524,"Lion King, The (1994)",animation,2,Disagree
1524,Pirates of the Caribbean: The Curse of the Black Pearl (2003),war,3,Neither agree nor disagree
1524,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),time travel,3,Neither agree nor disagree
1524,Bend It Like Beckham (2002),india,4,Neither agree nor disagree
1524,L.A. Confidential (1997),film noir,4,Neither agree nor disagree
1524,Dogma (1999),religion,4,Neither agree nor disagree
1526,Mission: Impossible II (2000),predictable,4,Agree
1526,Pirates of the Caribbean: The Curse of the Black Pearl (2003),war,3,Neither agree nor disagree
1527,Apocalypse Now (1979),horror,3,Disagree
1527,Casablanca (1942),world war ii,4,Neither agree nor disagree
1527,Blade Runner (1982),art house,2,Agree
1527,Aladdin (1992),thriller,2,Agree
1527,This Is Spinal Tap (1984),documentary,3,Agree
1527,"Silence of the Lambs, The (1991)",mafia,3,Agree
1527,You've Got Mail (1998),predictable,4,Agree
1527,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),plot twist,3,Agree
1527,Die Hard (1988),christmas,2,Agree
1527,Jurassic Park (1993),aliens,1,Agree
1528,"Princess Bride, The (1987)",witty,3,Agree
1528,"Blair Witch Project, The (1999)",boring,1,Strongly agree
1528,"Silence of the Lambs, The (1991)",fantasy,2,Agree
1528,Batman Forever (1995),comic book,4,Strongly agree
1528,Fahrenheit 9/11 (2004),documentary,1,Agree
1528,Forrest Gump (1994),horror,1,Strongly agree
1528,Blade Runner (1982),space,1,Strongly agree
1528,"Shawshank Redemption, The (1994)",hilarious,1,Strongly agree
1528,American History X (1998),holocaust,1,Agree
1528,Mrs. Doubtfire (1993),funny,5,Strongly agree
1537,Fight Club (1999),philosophical,4,Agree
1537,"Godfather, The (1972)",stylized,2,Neither agree nor disagree
1537,Forrest Gump (1994),world war ii,2,Agree
1537,Star Wars: Episode VI - Return of the Jedi (1983),artistic,5,Strongly agree
1537,Batman Forever (1995),superhero,5,Agree
1537,"Silence of the Lambs, The (1991)",predictable,1,Agree
1538,Charlie's Angels (2000),martial arts,4,Agree
1538,American History X (1998),holocaust,1,
1538,Austin Powers: International Man of Mystery (1997),time travel,5,Strongly agree
1538,Independence Day (a.k.a. ID4) (1996),aliens,5,Strongly agree
1538,"Pianist, The (2002)",holocaust,4,Strongly agree
1538,Pi (1998),art house,1,Agree
1538,Forrest Gump (1994),world war ii,1,Agree
1538,Dumb & Dumber (1994),stupid,5,Strongly agree
1538,"Day After Tomorrow, The (2004)",environmental,5,Strongly agree
1538,"Shawshank Redemption, The (1994)",psychological,5,Strongly agree
1540,Toy Story (1995),violence,1,Strongly disagree
1540,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,Strongly agree
1540,Jurassic Park (1993),drama,4,Agree
1540,"Shawshank Redemption, The (1994)",psychological,5,Strongly agree
1540,Slumdog Millionaire (2008),india,3,Neither agree nor disagree
1540,"Lion King, The (1994)",animation,2,Agree
1540,"Truman Show, The (1998)",sci-fi,4,Agree
1540,Forrest Gump (1994),world war ii,1,Strongly disagree
1541,"Fifth Element, The (1997)",comic book,1,Strongly agree
1541,Star Wars: Episode V - The Empire Strikes Back (1980),plot twist,4,Agree
1541,"Shawshank Redemption, The (1994)",satire,-1,Neither agree nor disagree
1541,Apocalypse Now (1979),horror,-1,Neither agree nor disagree
1541,"Wizard of Oz, The (1939)",musical,5,Strongly agree
1541,Schindler's List (1993),disturbing,5,Strongly agree
1541,Independence Day (a.k.a. ID4) (1996),dystopia,-1,Neither agree nor disagree
1541,"Mask, The (1994)",superhero,-1,Neither agree nor disagree
1541,Dances with Wolves (1990),tense,-1,Neither agree nor disagree
1541,Forrest Gump (1994),world war ii,1,Strongly agree
1543,Titanic (1997),romance,5,Strongly agree
1543,"Shawshank Redemption, The (1994)",film noir,1,Strongly disagree
1543,"Lord of the Rings: The Two Towers, The (2002)",historical,2,Disagree
1543,"Silence of the Lambs, The (1991)",world war ii,1,Strongly disagree
1543,Austin Powers: The Spy Who Shagged Me (1999),satire,5,Strongly agree
1543,Die Hard (1988),christmas,2,Neither agree nor disagree
1545,Twister (1996),stupid,3,Neither agree nor disagree
1545,Kill Bill: Vol. 1 (2003),martial arts,5,Strongly agree
1545,"O Brother, Where Art Thou? (2000)",musical,3,Agree
1545,"Truman Show, The (1998)",sci-fi,5,Strongly agree
1545,Fight Club (1999),disturbing,5,Strongly agree
1545,Beetlejuice (1988),horror,2,Disagree
1545,"Silence of the Lambs, The (1991)",twist ending,-1,Neither agree nor disagree
1545,"Godfather, The (1972)",stylized,4,Neither agree nor disagree
1545,"Shawshank Redemption, The (1994)",humorous,1,Strongly disagree
1549,Ace Ventura: When Nature Calls (1995),stupid,5,Agree
1549,Terminator 2: Judgment Day (1991),robots,5,Strongly agree
1549,Mission: Impossible II (2000),predictable,3,Agree
1549,National Treasure (2004),pirates,1,Strongly agree
1549,Mulholland Drive (2001),unique,5,Agree
1549,Saving Private Ryan (1998),world war ii,5,Strongly agree
1549,"Clockwork Orange, A (1971)",satire,3,Agree
1549,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),plot twist,5,Strongly agree
1549,Wild Wild West (1999),western,5,Agree
1549,Beetlejuice (1988),horror,1,Agree
1562,Star Wars: Episode VI - Return of the Jedi (1983),futuristic,5,Neither agree nor disagree
1562,Beauty and the Beast (1991),musical,5,Agree
1562,Dark City (1998),steampunk,4,Agree
1562,Batman (1989),adventure,4,Agree
1562,Blade Runner (1982),space,5,Agree
1562,Charlie's Angels (2000),martial arts,3,Disagree
1562,"Shawshank Redemption, The (1994)",art house,4,Agree
1562,Men in Black (a.k.a. MIB) (1997),humorous,5,Agree
1562,"Matrix, The (1999)",visually appealing,5,Agree
1562,Pirates of the Caribbean: The Curse of the Black Pearl (2003),war,2,Disagree
1566,Jurassic Park (1993),plot twist,1,Agree
1566,"Shawshank Redemption, The (1994)",mafia,1,Strongly agree
1566,Austin Powers: International Man of Mystery (1997),time travel,1,Agree
1566,Beetlejuice (1988),horror,2,Agree
1566,Lethal Weapon 3 (1992),martial arts,2,
1566,M*A*S*H (a.k.a. MASH) (1970),culture clash,2,Agree
1566,Batman Forever (1995),comic book,5,Strongly agree
1566,Toy Story (1995),overrated,1,Agree
1566,Clerks (1994),quirky,5,Agree
1566,Forrest Gump (1994),martial arts,1,Strongly agree
1591,"Rock, The (1996)",prison,4,Strongly agree
1591,Mission: Impossible II (2000),predictable,4,
1591,Monsoon Wedding (2001),india,4,Agree
1591,You've Got Mail (1998),predictable,4,Agree
1591,"Silence of the Lambs, The (1991)",witty,4,Agree
1591,"Day After Tomorrow, The (2004)",environmental,4,Agree
1591,Toy Story (1995),fantasy,5,Strongly agree
1591,"Lion King, The (1994)",animation,5,Agree
1591,Star Wars: Episode VI - Return of the Jedi (1983),inspirational,4,Agree
1591,Star Wars: Episode IV - A New Hope (1977),thriller,4,Strongly agree
1599,Apollo 13 (1995),witty,5,Agree
1599,Austin Powers: International Man of Mystery (1997),time travel,5,Agree
1599,"English Patient, The (1996)",boring,5,Agree
1599,"Silence of the Lambs, The (1991)",great soundtrack,5,Agree
1599,Epic Movie (2007),overrated,5,Agree
1599,Ace Ventura: When Nature Calls (1995),stupid,5,Agree
1599,Forrest Gump (1994),thought-provoking,5,Agree
1599,"Truman Show, The (1998)",sci-fi,5,Agree
1599,Apocalypse Now (1979),horror,5,Agree
1599,Pulp Fiction (1994),humorous,5,Agree
1598,"Matrix Reloaded, The (2003)",superhero,3,Disagree
1598,Pretty Woman (1990),romance,5,Strongly agree
1598,"Silence of the Lambs, The (1991)",twist ending,5,Agree
1598,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,
1598,"Goonies, The (1985)",pirates,4,Agree
1598,Forrest Gump (1994),aliens,1,Agree
1598,"Godfather, The (1972)",stylized,2,Disagree
1598,Kill Bill: Vol. 2 (2004),martial arts,5,Agree
1598,Stargate (1994),time travel,5,Strongly agree
1598,Star Wars: Episode V - The Empire Strikes Back (1980),fantasy,5,Strongly agree
1600,Contact (1997),religion,1,Neither agree nor disagree
1600,Austin Powers: International Man of Mystery (1997),time travel,5,Strongly agree
1600,Total Recall (1990),cyberpunk,5,Neither agree nor disagree
1600,"Shawshank Redemption, The (1994)",drama,5,Strongly agree
1600,Ace Ventura: Pet Detective (1994),humorous,5,Strongly agree
1600,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,Strongly agree
1600,"Truman Show, The (1998)",sci-fi,3,Neither agree nor disagree
1601,"Silence of the Lambs, The (1991)",drama,5,Strongly agree
1601,"Mask, The (1994)",superhero,2,Agree
1601,"Shawshank Redemption, The (1994)",mafia,5,Strongly agree
1601,Back to the Future (1985),comedy,4,Agree
1601,Terminator 2: Judgment Day (1991),atmospheric,1,Strongly agree
1601,Independence Day (a.k.a. ID4) (1996),end of the world,4,Neither agree nor disagree
1603,"Clockwork Orange, A (1971)",satire,5,Strongly agree
1603,"Silence of the Lambs, The (1991)",mockumentary,3,Agree
1603,"Matrix Reloaded, The (2003)",superhero,5,Agree
1603,Chinatown (1974),film noir,4,Agree
1603,Back to the Future (1985),time travel,5,Neither agree nor disagree
1603,Six Days Seven Nights (1998),pirates,5,
1603,Titanic (1997),romance,5,Strongly agree
1603,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,Agree
1603,"Shawshank Redemption, The (1994)",philosophical,3,Neither agree nor disagree
1603,Apocalypse Now (1979),horror,5,Agree
1606,Saving Private Ryan (1998),world war ii,5,Strongly agree
1606,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),mockumentary,5,Agree
1606,True Lies (1994),social commentary,1,Strongly agree
1606,Men in Black (a.k.a. MIB) (1997),comic book,5,Strongly agree
1606,Jurassic Park (1993),stylized,4,Agree
1606,Kill Bill: Vol. 1 (2003),martial arts,5,Strongly agree
1606,Twister (1996),stupid,2,Agree
1607,M*A*S*H (a.k.a. MASH) (1970),culture clash,5,Agree
1607,Titanic (1997),romance,5,Agree
1607,Mrs. Doubtfire (1993),funny,5,Strongly agree
1607,"Silence of the Lambs, The (1991)",unique,4,Neither agree nor disagree
1607,Apollo 13 (1995),violence,1,Strongly agree
1607,"Shawshank Redemption, The (1994)",humorous,2,Neither agree nor disagree
1607,Alien (1979),horror,5,
1607,Saving Private Ryan (1998),holocaust,4,Disagree
1607,Groundhog Day (1993),existentialism,3,Disagree
1607,Aliens (1986),horror,4,Neither agree nor disagree
1610,Austin Powers: The Spy Who Shagged Me (1999),satire,5,Strongly agree
1610,Men in Black (a.k.a. MIB) (1997),humorous,2,Strongly agree
1610,Mission: Impossible II (2000),predictable,3,Disagree
1611,"Shawshank Redemption, The (1994)",drugs,5,Agree
1611,"Silence of the Lambs, The (1991)",predictable,3,Agree
1611,Blade Runner (1982),space,1,Strongly agree
1611,Mulholland Drive (2001),unique,5,
1611,Pirates of the Caribbean: The Curse of the Black Pearl (2003),war,3,Agree
1611,Edward Scissorhands (1990),unique,5,Strongly agree
1611,Schindler's List (1993),disturbing,5,Strongly agree
1611,American History X (1998),holocaust,4,Neither agree nor disagree
1611,Pulp Fiction (1994),existentialism,3,Neither agree nor disagree
1611,Into the Wild (2007),self discovery,5,Agree
1614,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),mystery,4,Neither agree nor disagree
1614,Star Wars: Episode VI - Return of the Jedi (1983),fantasy,5,Strongly agree
1614,"O Brother, Where Art Thou? (2000)",musical,3,
1614,Kill Bill: Vol. 1 (2003),martial arts,4,Neither agree nor disagree
1614,"Silence of the Lambs, The (1991)",musical,5,Strongly agree
1614,Blade Runner (1982),space,4,Neither agree nor disagree
1613,Wild Wild West (1999),western,5,Strongly agree
1613,"Mask, The (1994)",hilarious,5,Agree
1613,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),mystery,3,
1613,"Silence of the Lambs, The (1991)",mystery,5,Agree
1613,Kill Bill: Vol. 2 (2004),martial arts,4,Agree
1613,Austin Powers: International Man of Mystery (1997),time travel,2,Agree
1613,"Lion King, The (1994)",animation,5,Strongly agree
1613,"Shawshank Redemption, The (1994)",humorous,3,Agree
1613,"Matrix Reloaded, The (2003)",superhero,1,Agree
1613,"Godfather: Part II, The (1974)",mafia,5,Strongly agree
1617,Men in Black (a.k.a. MIB) (1997),funny,4,Agree
1617,"Silence of the Lambs, The (1991)",time travel,1,Agree
1617,"Clockwork Orange, A (1971)",satire,5,Strongly agree
1617,Taxi Driver (1976),drugs,3,Neither agree nor disagree
1617,"Shawshank Redemption, The (1994)",drama,5,Strongly agree
1617,Requiem for a Dream (2000),hallucinatory,5,Strongly agree
1617,Kill Bill: Vol. 2 (2004),martial arts,3,Disagree
1617,Pretty Woman (1990),original,1,Agree
1617,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),twist ending,3,Agree
1617,American History X (1998),holocaust,3,Agree
1626,Princess Mononoke (Mononoke-hime) (1997),environmental,4,Strongly agree
1626,Monty Python's Life of Brian (1979),mockumentary,1,Agree
1626,Fargo (1996),surreal,5,
1626,"Lord of the Rings: The Two Towers, The (2002)",historical,2,Neither agree nor disagree
1626,"Godfather: Part II, The (1974)",mafia,5,Strongly agree
1626,Kill Bill: Vol. 2 (2004),martial arts,4,Agree
1626,Aliens (1986),horror,2,Neither agree nor disagree
1626,Pulp Fiction (1994),surreal,2,Disagree
1626,"Shawshank Redemption, The (1994)",quirky,3,Agree
1626,Blue Velvet (1986),art house,4,Neither agree nor disagree
1627,"Matrix Reloaded, The (2003)",superhero,5,Strongly agree
1627,Beauty and the Beast (1991),musical,5,Strongly agree
1627,"Nightmare Before Christmas, The (1993)",christmas,5,Strongly agree
1627,Contact (1997),religion,3,Neither agree nor disagree
1627,One Flew Over the Cuckoo's Nest (1975),prison,5,Agree
1627,Pretty Woman (1990),original,2,Agree
1627,Life Is Beautiful (La Vita è bella) (1997),holocaust,5,Strongly agree
1627,Star Wars: Episode VI - Return of the Jedi (1983),fantasy,4,Strongly agree
1627,"Silence of the Lambs, The (1991)",surreal,3,Agree
1627,Back to the Future (1985),time travel,5,Strongly agree
1630,"Pagemaster, The (1994)",boring,-1,Disagree
1630,"Rock, The (1996)",prison,5,Strongly agree
1630,Brazil (1985),hallucinatory,4,Agree
1630,Minority Report (2002),robots,4,Neither agree nor disagree
1630,Batman Forever (1995),superhero,5,Strongly agree
1630,Pirates of the Caribbean: The Curse of the Black Pearl (2003),war,5,Strongly agree
1630,"Day After Tomorrow, The (2004)",environmental,5,Strongly agree
1630,"Silence of the Lambs, The (1991)",predictable,3,Neither agree nor disagree
1630,Back to the Future (1985),time travel,5,Strongly agree
1630,"Matrix, The (1999)",futuristic,5,Strongly agree
1631,Epic Movie (2007),overrated,1,Strongly disagree
1631,Eternal Sunshine of the Spotless Mind (2004),sci-fi,5,Agree
1631,"Silence of the Lambs, The (1991)",drama,5,Neither agree nor disagree
1631,"Day After Tomorrow, The (2004)",environmental,3,Neither agree nor disagree
1631,American Beauty (1999),action,5,Agree
1631,Babe (1995),animation,5,Neither agree nor disagree
1631,Waterworld (1995),steampunk,4,Agree
1631,Total Recall (1990),cyberpunk,5,Agree
1631,Pirates of the Caribbean: The Curse of the Black Pearl (2003),war,5,Agree
1631,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),mystery,5,Agree
1632,"Mask, The (1994)",superhero,2,Neither agree nor disagree
1632,Star Wars: Episode IV - A New Hope (1977),serial killer,2,Agree
1632,Edward Scissorhands (1990),unique,5,Agree
1632,"Nightmare Before Christmas, The (1993)",christmas,4,Strongly agree
1633,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",steampunk,3,Disagree
1633,"Silence of the Lambs, The (1991)",boring,1,Strongly agree
1633,Die Hard (1988),christmas,5,Strongly agree
1633,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),twist ending,4,Neither agree nor disagree
1633,Toy Story (1995),comedy,5,Strongly agree
1633,"Shawshank Redemption, The (1994)",drugs,2,Disagree
1633,Austin Powers: International Man of Mystery (1997),time travel,-1,Strongly disagree
1633,Jurassic Park (1993),original,4,Agree
1633,Kill Bill: Vol. 2 (2004),martial arts,5,Strongly agree
1633,Wild Wild West (1999),western,5,Strongly agree
1637,"Lion King, The (1994)",animation,5,Strongly agree
1637,Wild Wild West (1999),western,4,
1637,Waterworld (1995),environmental,4,Agree
1637,Taxi Driver (1976),hallucinatory,3,
1637,Dumb & Dumber (1994),hilarious,4,Agree
1637,Requiem for a Dream (2000),hallucinatory,5,Strongly agree
1637,Austin Powers: International Man of Mystery (1997),time travel,3,Neither agree nor disagree
1637,"Silence of the Lambs, The (1991)",mafia,1,Agree
1637,Maverick (1994),western,4,Agree
1637,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),end of the world,4,Agree
1638,Get Shorty (1995),mafia,5,Agree
1638,Batman Forever (1995),comic book,5,Strongly agree
1638,Fight Club (1999),surreal,3,Neither agree nor disagree
1638,"Godfather, The (1972)",stylized,3,Disagree
1638,"Silence of the Lambs, The (1991)",end of the world,3,Disagree
1638,American Beauty (1999),drugs,2,Disagree
1638,Charlie's Angels (2000),martial arts,5,Agree
1638,Ace Ventura: When Nature Calls (1995),stupid,4,Neither agree nor disagree
1638,Mulholland Drive (2001),unique,5,Strongly agree
1638,Braveheart (1995),philosophical,1,Strongly disagree
1640,Pirates of the Caribbean: The Curse of the Black Pearl (2003),war,3,Neither agree nor disagree
1640,Edward Scissorhands (1990),unique,5,Strongly agree
1640,"Princess Bride, The (1987)",witty,4,Agree
1640,"Silence of the Lambs, The (1991)",drugs,1,Agree
